AdId,Subject,Address,District,Ward,PriceVND,PriceString,AreaM2,BedRooms,BathRooms,Floor,PropertyStatus,Type,LegalStatus,Interior,MainDirection,BalconyDirection,SellerType,PostDateText,ListTimeRaw,NgayDang,CrawlDate,Link
100068,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường An Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 1,3670962155,"3,67 tỷ",48.3,3,2,7,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Tây,Bắc,Cá nhân,,1707404400000,2024-02-08 15:00:00,2026-05-19 16:21:52,https://www.chotot.com/100068.htm
100069,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường 5, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,3007539242,"3,01 tỷ",70.5,4,2,6,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Bắc,Đông Nam,Cá nhân,,1705762800000,2024-01-20 15:00:00,2026-05-19 16:21:52,https://www.chotot.com/100069.htm
100070,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,5865607068,"5,87 tỷ",139.7,4,1,28,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Nam,Đông,Cá nhân,,1705561200000,2024-01-18 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100070.htm
100071,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường Tân Phú, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường An Phú,3664288551,"3,66 tỷ",72.6,3,1,16,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Đông,Đông Nam,Môi giới,,1711242000000,2024-03-24 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100071.htm
100072,Căn hộ 4PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,3539743017,"3,54 tỷ",59.4,4,2,30,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông Nam,Tây,Cá nhân,,1709391600000,2024-03-02 15:00:00,2026-05-19 16:21:52,https://www.chotot.com/100072.htm
100073,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường 5, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 2,5132868795,"5,13 tỷ",102.1,3,2,30,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Tây,Bắc,Môi giới,,1713870000000,2024-04-23 11:00:00,2026-05-19 16:21:52,https://www.chotot.com/100073.htm
100074,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Tân Phú,1626748023,"1,63 tỷ",37.3,4,2,18,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Bắc,Nam,Cá nhân,,1716800400000,2024-05-27 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100074.htm
100075,Căn hộ 4PN tại Quận 7,"Đường mẫu, Phường Thảo Điền, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Thảo Điền,4845954224,"4,85 tỷ",100.2,4,1,7,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông,Đông Nam,Môi giới,,1711868400000,2024-03-31 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100075.htm
100076,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường 2, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Tân Phú,3027102397,"3,03 tỷ",69.3,3,1,13,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Nam,Tây,Môi giới,,1706925600000,2024-02-03 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100076.htm
100077,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường 2, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,4369133260,"4,37 tỷ",119.4,3,1,10,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Đông,Bắc,Cá nhân,,1714726800000,2024-05-03 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100077.htm
100078,Căn hộ 4PN tại Quận 2,"Đường mẫu, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 5,4382081981,"4,38 tỷ",82.8,4,2,25,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Bắc,Đông,Môi giới,,1709917200000,2024-03-08 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100078.htm
100079,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường 1, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 2,3931472824,"3,93 tỷ",101.7,3,2,27,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Bắc,Đông,Cá nhân,,1708977600000,2024-02-26 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100079.htm
100080,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường Tân Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,4098357813,"4,10 tỷ",75.8,2,3,27,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Bắc,Môi giới,,1709312400000,2024-03-01 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100080.htm
100081,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường 1, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,2439144753,"2,44 tỷ",57.8,3,1,24,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Nam,Đông,Môi giới,,1710205200000,2024-03-12 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100081.htm
100082,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Thảo Điền,7523968166,"7,52 tỷ",134.6,3,1,14,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Tây,Cá nhân,,1710136800000,2024-03-11 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100082.htm
100083,Căn hộ 2PN tại Quận 7,"Đường mẫu, Phường Tân Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 1,3824385600,"3,82 tỷ",96.6,2,2,10,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Đông Nam,Nam,Cá nhân,,1705597200000,2024-01-18 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100083.htm
100084,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường 1, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 2,3034432426,"3,03 tỷ",48.8,2,1,21,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Đông Nam,Cá nhân,,1706562000000,2024-01-29 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100084.htm
100085,Căn hộ 3PN tại Quận 4,"Đường mẫu, Phường An Phú, Quận 4, TP Hồ Chí Minh",Quận 4,Phường Tân Phú,5052739811,"5,05 tỷ",116.7,3,3,7,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông Nam,Nam,Môi giới,,1705503600000,2024-01-17 15:00:00,2026-05-19 16:21:52,https://www.chotot.com/100085.htm
100086,Căn hộ 3PN tại Quận 4,"Đường mẫu, Phường Thảo Điền, Quận 4, TP Hồ Chí Minh",Quận 4,Phường An Phú,6027420051,"6,03 tỷ",124.0,3,1,32,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông Nam,Tây,Cá nhân,,1704675600000,2024-01-08 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100086.htm
100087,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường An Phú, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Tân Phú,3147926153,"3,15 tỷ",75.0,3,3,19,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông,Đông Nam,Cá nhân,,1706860800000,2024-02-02 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100087.htm
100088,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường Thảo Điền, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 1,3423705035,"3,42 tỷ",78.5,3,2,27,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Nam,Nam,Cá nhân,,1713621600000,2024-04-20 14:00:00,2026-05-19 16:21:52,https://www.chotot.com/100088.htm
100089,Căn hộ 1PN tại Quận 2,"Đường mẫu, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Thảo Điền,6252824122,"6,25 tỷ",122.3,1,2,7,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông,Đông Nam,Môi giới,,1714528800000,2024-05-01 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100089.htm
100090,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường Tân Phú, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 5,4629175131,"4,63 tỷ",126.7,3,1,19,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông Nam,Tây,Cá nhân,,1706792400000,2024-02-01 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100090.htm
100091,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường 5, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Tân Phú,4207029464,"4,21 tỷ",71.8,3,2,8,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông Nam,Đông Nam,Cá nhân,,1714719600000,2024-05-03 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100091.htm
100092,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 2,3259975140,"3,26 tỷ",63.7,2,2,23,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Bắc,Đông,Cá nhân,,1709942400000,2024-03-09 00:00:00,2026-05-19 16:21:52,https://www.chotot.com/100092.htm
100093,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường 5, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 5,3225372475,"3,23 tỷ",74.5,3,2,11,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông,Đông,Cá nhân,,1704679200000,2024-01-08 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100093.htm
100094,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường An Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường Tân Phú,6703781904,"6,70 tỷ",105.8,2,2,28,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Tây,Đông Nam,Cá nhân,,1707591600000,2024-02-10 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100094.htm
100095,Căn hộ 4PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Thảo Điền,3104282641,"3,10 tỷ",64.7,4,3,32,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Đông Nam,Cá nhân,,1711717200000,2024-03-29 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100095.htm
100096,Căn hộ 2PN tại Quận Bình Thạnh,"Đường mẫu, Phường 5, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 1,5462230788,"5,46 tỷ",134.3,2,2,19,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Bắc,Tây,Cá nhân,,1704175200000,2024-01-02 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100096.htm
100097,Căn hộ 4PN tại Quận 7,"Đường mẫu, Phường An Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Thảo Điền,4204612915,"4,20 tỷ",87.5,4,2,5,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Bắc,Đông,Môi giới,,1712509200000,2024-04-07 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100097.htm
100098,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường An Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 1,4422345068,"4,42 tỷ",109.5,3,2,8,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Nam,Cá nhân,,1716814800000,2024-05-27 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100098.htm
100099,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường An Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 5,3697994627,"3,70 tỷ",80.7,3,3,6,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Đông,Cá nhân,,1713668400000,2024-04-21 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100099.htm
100100,Căn hộ 2PN tại Quận 7,"Đường mẫu, Phường 2, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 1,4727473499,"4,73 tỷ",130.1,2,2,10,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Tây,Đông Nam,Cá nhân,,1715788800000,2024-05-15 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100100.htm
100101,Căn hộ 3PN tại Quận 4,"Đường mẫu, Phường Thảo Điền, Quận 4, TP Hồ Chí Minh",Quận 4,Phường Tân Phú,3826686558,"3,83 tỷ",83.7,3,3,29,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Tây,Bắc,Cá nhân,,1705726800000,2024-01-20 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100101.htm
100102,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường Tân Phú, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 1,4765775961,"4,77 tỷ",118.6,3,1,23,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông,Đông,Môi giới,,1714485600000,2024-04-30 14:00:00,2026-05-19 16:21:52,https://www.chotot.com/100102.htm
100103,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Tân Phú,4543679861,"4,54 tỷ",99.6,3,2,30,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Tây,Nam,Môi giới,,1710381600000,2024-03-14 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100103.htm
100104,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường Thảo Điền, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 2,5589853564,"5,59 tỷ",82.3,2,1,33,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Bắc,Cá nhân,,1715140800000,2024-05-08 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100104.htm
100105,Căn hộ 2PN tại Quận Bình Thạnh,"Đường mẫu, Phường Thảo Điền, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,3499091198,"3,50 tỷ",75.7,2,3,4,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông,Đông Nam,Môi giới,,1712142000000,2024-04-03 11:00:00,2026-05-19 16:21:52,https://www.chotot.com/100105.htm
100106,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,4648757748,"4,65 tỷ",70.0,3,1,23,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông,Nam,Môi giới,,1710316800000,2024-03-13 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100106.htm
100107,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường 1, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 5,5291635465,"5,29 tỷ",102.8,3,3,24,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Nam,Bắc,Cá nhân,,1711339200000,2024-03-25 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100107.htm
100108,Căn hộ 1PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Tân Phú,2506690094,"2,51 tỷ",43.1,1,3,35,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Đông Nam,Tây,Môi giới,,1709006400000,2024-02-27 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100108.htm
100109,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường An Phú,6296015857,"6,30 tỷ",122.3,3,1,29,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Tây,Bắc,Môi giới,,1707454800000,2024-02-09 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100109.htm
100110,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường Thảo Điền, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Tân Phú,2492391108,"2,49 tỷ",67.5,3,1,24,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Bắc,Đông Nam,Môi giới,,1713942000000,2024-04-24 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100110.htm
100111,Căn hộ 1PN tại Quận 3,"Đường mẫu, Phường Tân Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,6381907607,"6,38 tỷ",126.7,1,2,24,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Tây,Nam,Môi giới,,1707631200000,2024-02-11 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100111.htm
100112,Căn hộ 2PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,1999954492,"2,00 tỷ",44.6,2,2,23,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Nam,Tây,Môi giới,,1715400000000,2024-05-11 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100112.htm
100113,Căn hộ 1PN tại Quận 7,"Đường mẫu, Phường 2, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 1,2140984116,"2,14 tỷ",38.0,1,2,10,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Tây,Bắc,Môi giới,,1705834800000,2024-01-21 11:00:00,2026-05-19 16:21:52,https://www.chotot.com/100113.htm
100114,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường An Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 1,4205022394,"4,21 tỷ",61.9,2,3,34,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông,Đông,Cá nhân,,1704160800000,2024-01-02 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100114.htm
100115,Căn hộ 3PN tại Quận 4,"Đường mẫu, Phường 1, Quận 4, TP Hồ Chí Minh",Quận 4,Phường Thảo Điền,2428829595,"2,43 tỷ",41.6,3,3,35,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Nam,Bắc,Cá nhân,,1713384000000,2024-04-17 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100115.htm
100116,Căn hộ 4PN tại Quận Tân Bình,"Đường mẫu, Phường 5, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 1,2445172234,"2,45 tỷ",54.7,4,1,34,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông,Bắc,Môi giới,,1711868400000,2024-03-31 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100116.htm
100117,Căn hộ 1PN tại Quận 1,"Đường mẫu, Phường Thảo Điền, Quận 1, TP Hồ Chí Minh",Quận 1,Phường Thảo Điền,4234872528,"4,23 tỷ",72.5,1,2,16,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Nam,Tây,Cá nhân,,1709679600000,2024-03-05 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100117.htm
100118,Căn hộ 2PN tại TP. Thủ Đức,"Đường mẫu, Phường Thảo Điền, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 2,4940806942,"4,94 tỷ",120.4,2,2,31,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Đông,Môi giới,,1711904400000,2024-03-31 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100118.htm
100119,Căn hộ 2PN tại Quận 7,"Đường mẫu, Phường An Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Tân Phú,5754103009,"5,75 tỷ",128.0,2,2,33,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Tây,Nam,Môi giới,,1708477200000,2024-02-21 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100119.htm
100120,Căn hộ 2PN tại TP. Thủ Đức,"Đường mẫu, Phường Thảo Điền, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường An Phú,2645842072,"2,65 tỷ",63.7,2,2,26,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Bắc,Bắc,Môi giới,,1705176000000,2024-01-13 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100120.htm
100121,Căn hộ 1PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 5,4841490790,"4,84 tỷ",111.3,1,2,12,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Nam,Nam,Môi giới,,1715500800000,2024-05-12 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100121.htm
100122,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Thảo Điền,2673685957,"2,67 tỷ",52.5,3,2,29,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Nam,Đông,Cá nhân,,1713985200000,2024-04-24 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100122.htm
100123,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 2,6065529816,"6,07 tỷ",135.0,2,3,29,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Nam,Nam,Môi giới,,1713006000000,2024-04-13 11:00:00,2026-05-19 16:21:52,https://www.chotot.com/100123.htm
100124,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Tân Phú,6141183847,"6,14 tỷ",106.3,2,2,29,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Bắc,Nam,Môi giới,,1716598800000,2024-05-25 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100124.htm
100125,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường Tân Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 1,9590092704,"9,59 tỷ",112.2,3,3,25,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Bắc,Tây,Môi giới,,1709521200000,2024-03-04 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100125.htm
100126,Căn hộ 1PN tại Quận 2,"Đường mẫu, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Phường An Phú,2278413167,"2,28 tỷ",49.3,1,2,12,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Nam,Đông,Môi giới,,1714888800000,2024-05-05 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100126.htm
100127,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 2, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 2,5845868338,"5,85 tỷ",118.3,3,1,8,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Nam,Đông Nam,Môi giới,,1710651600000,2024-03-17 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100127.htm
100128,Căn hộ 1PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,5198446522,"5,20 tỷ",99.3,1,1,20,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Bắc,Đông Nam,Cá nhân,,1714410000000,2024-04-29 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100128.htm
