AdId,ListId,Subject,Address,Ward,District,Region,PriceVND,PriceString,AreaM2,BedRooms,BathRooms,Floor,PropertyStatus,Type,LegalStatus,Interior,MainDirection,BalconyDirection,SellerType,PostDateText,ListTimeRaw,NgayDang,CrawlDate,Link
176380846,132646326,bán căn hộ 2PN2WC - 6 tỷ - 80m2 - Celesta Rise - Nguyễn Hữu Thọ - Q7,,Xã Phước Kiển,Huyện Nhà Bè,Tp Hồ Chí Minh,6000000000,6 tỷ,80.0,2,2.0,,2.0,1,5.0,3.0,,,,2 giờ trước,1780043822000,2026-05-29 15:37:02,2026-05-29 17:36:07,https://cdn.chotot.com/AOi4UV7ANoP9fC5EHwQOY0rb6zHPnr-1A-CrTy1kKVs/preset:listing/plain/c08d071d28f10b6ded5a1d323bd0b495-2986243450976826571.webp
174973428,131439876,"CH 58M SÁT SÂN BAY CẦN BÁN GẤP - THƯƠNG LƯỢNG CHÍNH CHỦ, SẴN NỘI THẤT",,Phường 4,Quận Tân Bình,Tp Hồ Chí Minh,2500000000,"2,5 tỷ",58.0,2,2.0,,2.0,1,6.0,2.0,,,,2 giờ trước,1780043817000,2026-05-29 15:36:57,2026-05-29 17:36:07,https://cdn.chotot.com/ZSxDkp5FVRD3CGngIvrDemznaDPMaKHnpdHEn66Nk0M/preset:listing/plain/f984d567a09d1264ec90c91554ee495f-2977132049400052505.webp
175348179,131758273,HÀNG BÁN ĐỘC QUYỀN GREEN RIVER sẵn pass xem nhà,,9907,Quận 8,Tp Hồ Chí Minh,2750000000,"2,75 tỷ",65.0,2,2.0,,,1,,,,,,2 giờ trước,1780043700000,2026-05-29 15:35:00,2026-05-29 17:36:07,https://cdn.chotot.com/gmpVnKHiYWzgdnpDyWYIv1429xzYARGyJV6BIPWZYV0/preset:listing/plain/1f366e9810bab7fe9459094a4fd024f9-2979437358635780725.webp
176411342,132671961,CĂN HỘ 85M2 THANG MÁY NGAY PHẠM VĂN ĐỒNG - CHUNG CƯ MỚI 🔥🔥🔥 P.LINH TÂY,,Phường Linh Tây (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3500000000,"3,5 tỷ",85.0,2,,,2.0,1,6.0,1.0,,,,2 giờ trước,1780043693000,2026-05-29 15:34:53,2026-05-29 17:36:07,https://cdn.chotot.com/BKf_gjoBMVCQUocDzJuIDZTLLbwsb0usTXx33zhzaOc/preset:listing/plain/4481598bfeef3d42e7494ac975d31b1b-2986417402329448416.webp
176364385,132632035,Giỏ hàng giá tốt (1PN 9tỷ5) - (2PN 12tỷ) - (3PN 20 tỷ) - (4PN 39tỷ),,Phường Bến Nghé,Quận 1,Tp Hồ Chí Minh,20000000000,20 tỷ,110.0,3,2.0,,2.0,1,,2.0,3.0,,,2 giờ trước,1780043644000,2026-05-29 15:34:04,2026-05-29 17:36:07,https://cdn.chotot.com/MfTSt5jrhMs4ZdB0sCKWxASedax9FG1WQSLJVrK--1Q/preset:listing/plain/829986f37e699c8f18645a07f7920684-2986121794697914753.webp
176409849,132671887,Căn hộ Bình Chánh chính chủ 85m2 SHR sang tên 2PN2WC chỉ 3 tỷ 270,,Xã Tân Kiên,Huyện Bình Chánh,Tp Hồ Chí Minh,3270000000,"3,27 tỷ",85.0,2,2.0,,2.0,1,6.0,3.0,,,,2 giờ trước,1780043604000,2026-05-29 15:33:24,2026-05-29 17:36:07,https://cdn.chotot.com/X2D2uXtT9lHy-oZ8KHZ5oVy7q8G-IVPRMcpToVDqwEE/preset:listing/plain/66785550f578ea88adab7847d6a5704b-2986412256112040846.webp
176044029,132355380,"CC Tây Thạnh, SỔ HỒNG, DT 45m,1ty9 TL, 2PN 1WC Giáp Aeon TP",,Phường Tây Thạnh,Quận Tân Phú,Tp Hồ Chí Minh,1900000000,"1,9 tỷ",45.0,2,1.0,,,1,6.0,,,,,2 giờ trước,1780043553000,2026-05-29 15:32:33,2026-05-29 17:36:07,https://cdn.chotot.com/jMPlsDyjVQ2l3U2UDFMmR3OTuDhgcBFp7hlkwXOPSUE/preset:listing/plain/ccf8543035939d15cddbb460d4bd2253-2984061703947998303.webp
176236452,132521651,"CC Thanh Nhựt P7 Q8 Căn góc 2 view thoáng mát 2PN 73,8m2 shr hỗ trợ NH",,Phường 7,Quận 8,Tp Hồ Chí Minh,2080000000,"2,08 tỷ",73.8,2,2.0,,2.0,1,,,5.0,,,2 giờ trước,1780043493327,2026-05-29 15:31:33,2026-05-29 17:36:07,https://cdn.chotot.com/DFxcfHOh9iQAj_r0BpKAudErjKAdJodVnOqEQ4L1KD8/preset:listing/plain/0af513bccb712955bcd4f10965532ea9-2985264749326648068.webp
176397179,132660005,"CHÍNH CHỦ CẦN BÁN CĂN HỘ 50M2 – GIÁ *** KHU VỰC, VIEW THOÁNG MÁT",,Phường Bình Trị Đông B,Quận Bình Tân,Tp Hồ Chí Minh,2300000000,"2,3 tỷ",50.0,2,1.0,,,1,,,,,,2 giờ trước,1780043402109,2026-05-29 15:30:02,2026-05-29 17:36:07,https://cdn.chotot.com/p72ewb4xsHS0rXfnOqOZdJvBpmbJLTKciu_Mmh3vUZg/preset:listing/plain/40a487a5fcbcf2c45160af4f77e5a364-2986313247521416019.webp
176118870,132419991,HÀNG NGỢP! CĂN 2PN 65M2 CHỈ 3TỶ100 - SỔ HỒNG SẴN - VIEW ĐẸP,,Xã Phong Phú,Huyện Bình Chánh,Tp Hồ Chí Minh,3100000000,"3,1 tỷ",65.0,2,2.0,,2.0,1,6.0,3.0,8.0,,,2 giờ trước,1780043386000,2026-05-29 15:29:46,2026-05-29 17:36:07,https://cdn.chotot.com/CHIuBUPzl2C3i2Gir-DL9hCammfOyKHFND2AWPJyVZ0/preset:listing/plain/05606425bfc74279c3ee21e6e7ac6bbb-2984517106505055936.webp
176305124,132580915,Cần bán 2PN-2WC tầm view quảng trường Golden Eagle - Beverly Solari,,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3170000000,"3,17 tỷ",60.0,2,,,,1,,,,,,2 giờ trước,1780043381000,2026-05-29 15:29:41,2026-05-29 17:36:07,https://cdn.chotot.com/6RYHn5Aun_6RTkUiaeDojdaNsq51Rd-rmWsC41tyanc/preset:listing/plain/3c328c383c205c96e9d209cfecc3293a-2985719289329192766.webp
176037331,132349678,"Chung Cư Prospers Phan Văn Hớn- F Tân Thới Nhất Q12
+ Block C: Lầu 8",,Phường Tân Thới Nhất,Quận 12,Tp Hồ Chí Minh,3550000000,"3,55 tỷ",60.0,2,2.0,,2.0,1,6.0,3.0,,,,2 giờ trước,1780043290000,2026-05-29 15:28:10,2026-05-29 17:36:07,https://cdn.chotot.com/MX3Fq3keUYGFLtTtv_0tNOu_HJ2mUc4QGpp1cGwmf3A/preset:listing/plain/68ec0155a35b805ad4af23e1a4405c21-2984675230485958107.webp
175549669,131931813,Bán căn 1PN Green Town – 49m² – Sổ riêng,,Phường Bình Hưng Hoà B,Quận Bình Tân,Tp Hồ Chí Minh,2260000000,"2,26 tỷ",49.0,1,1.0,,2.0,1,6.0,3.0,,,,2 giờ trước,1780043103329,2026-05-29 15:25:03,2026-05-29 17:36:07,https://cdn.chotot.com/dfNvIuSGGouQg8K9AqSy4FNemiAHNNLTxOENLTwKUBc/preset:listing/plain/afb8bc2d3f676b01c0a198bb5c94d926-2980727704612718949.webp
176411019,132671653,"BÁN CĂN HỘ CHUNG CƯ HƯNG VƯỢNG 1, 78m2, 2PN, CHỈ 3. X TỶ",,Phường Tân Phú,Quận 7,Tp Hồ Chí Minh,3650000000,"3,65 tỷ",78.0,2,1.0,,2.0,1,6.0,3.0,,,,2 giờ trước,1780043052000,2026-05-29 15:24:12,2026-05-29 17:36:07,https://cdn.chotot.com/b5GyftQamsSYgNkXASPs2kKx8EMSYv8BwIsNjVHpObs/preset:listing/plain/a96fc6e2ef41d7f508698f9e6b328603-2986415933109868963.webp
176410968,132671619,Cần Bán CH Q7 Boulevard 2PN(70m) View sông Giá 3.950 Tỷ,,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,3950000000,"3,95 tỷ",70.0,2,2.0,,,1,5.0,,,,,2 giờ trước,1780042982000,2026-05-29 15:23:02,2026-05-29 17:36:07,https://cdn.chotot.com/Q5CQK2ZOx_cwcRvAX0VxNKU6667m16gxQ5e2-7-I_jI/preset:listing/plain/9fcc287e48d8ca3e178b11cc285e26ff-2986416390789808096.webp
176344756,132615136,[GIÁ KẸT 3.7TY] Luxgarden quận 7 - 76m2 2PN - Sổ hồng sẵn ở nhà,,Phường Phú Thuận,Quận 7,Tp Hồ Chí Minh,3700000000,"3,7 tỷ",76.0,2,2.0,,2.0,1,6.0,2.0,,,,2 giờ trước,1780042981000,2026-05-29 15:23:01,2026-05-29 17:36:07,https://cdn.chotot.com/9pvLe4-ooEaH_oJQ-dTt-ze-LCXPbnrLocY8CdHhrF0/preset:listing/plain/3fbb34f7e9dbcb03e64a2927a2ca2166-2985984927349286258.webp
176410935,132671590,🔥THE ARISTO Phú Mỹ Hưng➡️ Dự kiến 120-150 Tr/m2 🎉,,Phường Tân Phú,Quận 7,Tp Hồ Chí Minh,8280000000,"8,28 tỷ",69.0,2,2.0,,1.0,1,5.0,3.0,,,,2 giờ trước,1780042920000,2026-05-29 15:22:00,2026-05-29 17:36:07,https://cdn.chotot.com/2xMZKzp3eWwQTiThoMgEU1hIeg5wzTdF6G91Ur7boqA/preset:listing/plain/52a1ff10c81d6f4c9c46c4a7af27e9ae-2986414124505313619.webp
176410913,132671575,"Cần tiền bán gấp căn 3pn 88m2 giá 3,6 tỷ",,Phường 10,Quận 6,Tp Hồ Chí Minh,3600000000,"3,6 tỷ",90.0,3,2.0,,2.0,1,5.0,3.0,,,,2 giờ trước,1780042885000,2026-05-29 15:21:25,2026-05-29 17:36:07,https://cdn.chotot.com/GVA-C_cje48xJ7G-BtHul52y5etTrP40AXNIM5p6p9A/preset:listing/plain/539a2cac6eb4adbab718dd55fc466437-2986416212313241868.webp
156574857,115568217,"Kẹt tiền bán nhanh căn hộ Kingdom101 2PN Full Nội thất cao cấp 7,5 tỷ",,Phường 14,Quận 10,Tp Hồ Chí Minh,7500000000,"7,5 tỷ",73.0,2,2.0,,2.0,1,2.0,1.0,,,,2 giờ trước,1780042860000,2026-05-29 15:21:00,2026-05-29 17:36:07,https://cdn.chotot.com/sqdNJ5D8XOsj-HxTnIS6AgMlf0Onr7vfmku7Fp_OXNE/preset:listing/plain/73536c2e9a1086f8553d8a9af57a284b-2874229899771369262.webp
174917082,131391781,Bán Gấp 66m2 2PN2WC chỉ 4ty8 giá siêu hời,,Xã Bình Hưng,Huyện Bình Chánh,Tp Hồ Chí Minh,4800000000,"4,8 tỷ",66.0,2,2.0,,2.0,1,5.0,3.0,,,,2 giờ trước,1780042860000,2026-05-29 15:21:00,2026-05-29 17:36:07,https://cdn.chotot.com/p1F_1thzxPToQVwB75_iVGqL2UcTF9yd6PDkAjs_tuk/preset:listing/plain/9a7e4d39cd8de1d925ff46b5ec0ab5ec-2976821228167311777.webp
176379999,132645603,"Chính chủ thiện chí bán, Chung cư Phú Thọ , f15 q11. 66m2. 2pn",,Phường 15,Quận 11,Tp Hồ Chí Minh,4450000000,"4,45 tỷ",66.0,2,1.0,,2.0,1,6.0,1.0,8.0,,,2 giờ trước,1780042743000,2026-05-29 15:19:03,2026-05-29 17:36:07,https://cdn.chotot.com/h7SN3A-ICaQnVzMc2c2OCr0tMMxLWok-U0rsUaaCBVY/preset:listing/plain/23c7cc2d487bb1ff7ee92e7fa91aa28a-2986240537218119575.webp
176290974,132568859,Căn 2pn1wc cc topaz home. nhà ở xã hội giá từ 1ty6,,Phường Tân Thới Nhất,Quận 12,Tp Hồ Chí Minh,1650000000,"1,65 tỷ",51.0,2,2.0,,,1,5.0,,,,,2 giờ trước,1780042693000,2026-05-29 15:18:13,2026-05-29 17:36:07,https://cdn.chotot.com/HocdiBppmDtUmbwzYFzAuXSyqag8A4_4Feo4de5D2wE/preset:listing/plain/bf13d0cd7d371cc7acc9acd74ab21282-2985653208184222923.webp
176332782,132604813,💥Đ𝐨̣̂𝐜 𝐐𝐮𝐲𝐞̂̀𝐧 𝟐𝐏𝐍/ TÒA 𝐁𝐒𝟏𝟔💥 Vinhomes Q9 GIÁ CỰC TỐT 3tỷ090tr,,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3090000000,"3,09 tỷ",59.0,2,,,2.0,1,6.0,,,,,2 giờ trước,1780042682000,2026-05-29 15:18:02,2026-05-29 17:36:07,https://cdn.chotot.com/EzEEjW3UOQs57bzWxk4U9497a8gHYUa0wMDbjAj53QE/preset:listing/plain/36fc1adeaafb6c5656ef0a296dc624d2-2985941876559148235.webp
175900461,132231732,"CH,giáp Bình Thạnh,2PN, 2ty040,sổ hồng riêng, Ở Liền,hổ trợ bank 80% ",,Phường 11,Quận Bình Thạnh,Tp Hồ Chí Minh,2040000000,"2,04 tỷ",51.0,2,,,,1,,,,,,2 giờ trước,1780042617000,2026-05-29 15:16:57,2026-05-29 17:36:07,https://cdn.chotot.com/CBDsWwAb3TZ56WglDYpuEJ8WAiheZ1NrootbKGpdIN0/preset:listing/plain/b8a0e314465674fa3e0d286ee83d68a7-2983187180467655874.webp
173286260,129984593,CH 58m P5 bình thạnh đã có sổ full Nt ở ngay- cho thuê vay 70%,,Phường 5,Quận Bình Thạnh,Tp Hồ Chí Minh,2320000000,"2,32 tỷ",58.0,2,2.0,,2.0,1,6.0,1.0,,,,2 giờ trước,1780042617000,2026-05-29 15:16:57,2026-05-29 17:36:07,https://cdn.chotot.com/1eyliq2IuXdyNPyXDKWBiDHAmoXXGoWJl4GdGDQUapw/preset:listing/plain/ed85dfa515def6868232cf63bd80898c-2964630948195829085.webp
176410703,132671416,Cần bán căn hộ chung cư Summer Square,,Phường 14,Quận 6,Tp Hồ Chí Minh,3950000000,"3,95 tỷ",76.0,3,2.0,,,1,,,,,,2 giờ trước,1780042485000,2026-05-29 15:14:45,2026-05-29 17:36:07,https://cdn.chotot.com/V5-izwVVauQ4uyVa07r9jJ3-0wN2sbX8jQc97OOpDUg/preset:listing/plain/63646f42de5add77657b8779e3627ee2-2986415463912128977.webp
172864252,129618808,BÁN CĂN HỘ IMPERIAL - KINH DƯƠNG VƯƠNG,,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,2750000000,"2,75 tỷ",74.0,2,1.0,,2.0,1,6.0,,,,,2 giờ trước,1780042323000,2026-05-29 15:12:03,2026-05-29 17:36:07,https://cdn.chotot.com/Wa8kI0ryXHXPARlgWhpyVrll5enLyPMxZzY0wqa12UU/preset:listing/plain/06f540440b58241c40291ce1880c2acb-2961925869244275307.webp
176401382,132671326,"Bán  căn hộ cao cấp Quận 2 , 72m chỉ nhỉnh 7 tỷ TL tốt- Doanh thu 13tr",,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,7250000000,"7,25 tỷ",72.0,2,2.0,,2.0,1,6.0,1.0,,,,2 giờ trước,1780042264000,2026-05-29 15:11:04,2026-05-29 17:36:07,https://cdn.chotot.com/UWUVppZ1pusRzCAWps2vmJPLQX6PIC9WsG_x-_4CnZY/preset:listing/plain/d316d85c836c6c4cb495804162e031b6-2986379930040025834.webp
176381604,132647003,"Chính chủ bán gấp 2PN 2WC, Chung Cư Khuông Việt, Q. Tân Phú",,Phường Phú Trung,Quận Tân Phú,Tp Hồ Chí Minh,4450000000,"4,45 tỷ",73.0,2,2.0,,2.0,1,6.0,2.0,,,,2 giờ trước,1780042263000,2026-05-29 15:11:03,2026-05-29 17:36:07,https://cdn.chotot.com/OgdVET5xV7OjuUdZJZQPeGCCfwaRplKmSTA3hFHSyM8/preset:listing/plain/c77a8a05f4fadddc44b5d288ca23e69a-2986245573086126931.webp
174544646,131076314,Căn hộ vị trị đẹp An Phú,,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,8100000000,"8,1 tỷ",97.0,3,,,,1,5.0,,,,,2 giờ trước,1780042247000,2026-05-29 15:10:47,2026-05-29 17:36:07,https://cdn.chotot.com/egTQWVvNGYJVXkjxly2ADgb1AY9h904LOscgj7xxsH0/preset:listing/plain/e97bb92626e0081b69e537457c0790c2-2974580451223484603.webp
176323533,132596855,CHỈ 2.1 TỶ SỞ HỮU NGAY CĂN 2PN 80M² CAO CẤP CÁCH PHÚ MỸ HƯNG 5 PHÚT,,Phường Phú Thuận,Quận 7,Tp Hồ Chí Minh,2100000000,"2,1 tỷ",80.0,2,2.0,,,1,,,,,,2 giờ trước,1780042081142,2026-05-29 15:08:01,2026-05-29 17:36:07,https://cdn.chotot.com/wIceHnbB6blSpyr2QVL_pDVElhWCKlKkkMOfEIRHfEA/preset:listing/plain/e695184be9e6904a011af13469fdefd8-2985844698025084092.webp
176329264,132601792,BÁN CĂN HỘ AVENUE ĐÃ CÓ SỔ HỒNG,,Phường Tam Bình (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,2850000000,"2,85 tỷ",47.0,2,1.0,,2.0,1,6.0,1.0,,,,2 giờ trước,1780042081000,2026-05-29 15:08:01,2026-05-29 17:36:07,https://cdn.chotot.com/lH9oGFq4kd-MqyK1eTaKcfk7LuUFkhNBPE2iCna7dM0/preset:listing/plain/d4618462734c840cf67b3132399eb867-2985878864086942908.webp
176410391,132671111,Căn hộ 36m2 tìm chủ mới ,,Phường 2,Quận Tân Bình,Tp Hồ Chí Minh,2980000000,"2,98 tỷ",36.0,1,,,2.0,6,5.0,,,,,3 giờ trước,1780041819000,2026-05-29 15:03:39,2026-05-29 17:36:07,https://cdn.chotot.com/VTEhY2vQcXkXNy4ojWty75O83ts7XLczmva-hQAqOJA/preset:listing/plain/2263f78e589e770560f03354c7e12e8b-2986414492137950940.webp
176389471,132653660,BÁN CĂN HỘ 3PN VINHOMES GRAND PARRK,,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3700000000,"3,7 tỷ",82.0,3,2.0,,2.0,1,6.0,1.0,8.0,,,3 giờ trước,1780041721781,2026-05-29 15:02:01,2026-05-29 17:36:07,https://cdn.chotot.com/2sTJOLKze1hH1fU-Kj-Z68onKAsCt4e_v-Oj9b6jnz0/preset:listing/plain/a36b1d1baef2ad9f838d82a23cf52d6a-2986273970378176407.webp
174630800,131149783,🔴CHUYÊN BÁN CH QUỐC CƯỜNG/SAMLAND GIAI VIỆT👉 SHR,,Phường 5,Quận 8,Tp Hồ Chí Minh,5400000000,"5,4 tỷ",115.0,2,2.0,,2.0,1,6.0,3.0,,,,3 giờ trước,1780041721000,2026-05-29 15:02:01,2026-05-29 17:36:07,https://cdn.chotot.com/2IYn-1txIjvOIifI-sak3dxg4V05RWt-FSkGYmYMB0c/preset:listing/plain/442b15c4b86b435ab13730cfe0a15107-2975101480091969024.webp
174626742,131146420,"CHÍNH CHỦ BÁN CĂN HỘ KINGSTON, 40m2, 4,25 tỷ",,Phường 8,Quận Phú Nhuận,Tp Hồ Chí Minh,4250000000,"4,25 tỷ",40.0,1,1.0,,2.0,6,6.0,1.0,,,,3 giờ trước,1780041605000,2026-05-29 15:00:05,2026-05-29 17:36:07,https://cdn.chotot.com/uodhJEhvjJ_L5VL34XuspUuzOjXX9rfai2nozvkQzdo/preset:listing/plain/6b9d541a14e441dea8ae59c5c2ee1a0e-2975086474530678134.webp
176391136,132655194,VLASTA PREMIER QUẬN 7 – SỐNG CAO CẤP GIỮA TRUNG TÂM NAM SÀI GÒN,,Phường Phú Thuận,Quận 7,Tp Hồ Chí Minh,4300000000,"4,3 tỷ",50.0,1,1.0,,1.0,1,5.0,1.0,,,,3 giờ trước,1780041604911,2026-05-29 15:00:04,2026-05-29 17:36:07,https://cdn.chotot.com/BlQdomayWRMqAlS1czRBYXjV-b_jmBtghrCxqF25ZZE/preset:listing/plain/d30b3cb95b385dabbc7f5a3fc30b66b4-2986279906305237965.webp
175604753,131978892,toà nhà căn hộ dòng tiền,,Phường Tân Phú (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,13200000000,"13,2 tỷ",118.0,11,,,,2,6.0,1.0,,,,3 giờ trước,1780041382000,2026-05-29 14:56:22,2026-05-29 17:36:07,https://cdn.chotot.com/OHzSZ1vf5fim3-YcB-h3vK4fd9EFpgIiZdsxVboisU0/preset:listing/plain/fef61f13da6d3fe02a4da6a82e759235-2981042553917181336.webp
174977526,131443482,KẸT TIỀN BÁN GẤP 2PN - 74M2 GIÁ 4TY650. NHÀ MỚI 100%,,Phường Long Bình (Quận 9 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,4650000000,"4,65 tỷ",74.0,2,2.0,,2.0,1,5.0,3.0,,,,3 giờ trước,1780041059000,2026-05-29 14:50:59,2026-05-29 17:36:07,https://cdn.chotot.com/yw2pM_B4kBKQ-8vbb7aEqbJGwqvKk-YY2LKTtG_4hVE/preset:listing/plain/122e9a3c875d1f1127456de166aea718-2977145537034706551.webp
176409954,132670768,"📣BÁN CĂN HỘ BELLEZA Q7-88M2,2PN,2WC✅NHÀ DECOR+ TẶNG NT💰4.3 TỶ 🥰🥰🥰",,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,4300000000,"4,3 tỷ",88.0,2,2.0,,2.0,1,6.0,2.0,,,,3 giờ trước,1780041021000,2026-05-29 14:50:21,2026-05-29 17:36:07,https://cdn.chotot.com/J8xlCyGJO-rk09psPm-cWs4DStjDj_lUEp0U39gSC7o/preset:listing/plain/e1f1f97d19b800a919447764af847789-2986413122632171985.webp
176390232,132654274,BÁN GẤP CĂN HỘ 2PN MẶT TIỀN QL1A SÁT CAO TỐC BẮC NAM,,Xã Bình Chánh,Huyện Bình Chánh,Tp Hồ Chí Minh,1750000000,"1,75 tỷ",49.7098,2,,,,1,,,,,,3 giờ trước,1780040928080,2026-05-29 14:48:48,2026-05-29 17:36:07,https://cdn.chotot.com/wdQKZMiSZLi_jJYRNBiRq2Ak454pPQZLjRgwYeR7ohY/preset:listing/plain/1eed6fbe011164a24a3688621e82a2bb-2986276583613367482.webp
176224467,132511195,"MT Phạm Văn Đồng 49m,2PN, Sổ Riêng , full nội thất ,nhà mới 100%",,Phường 1,Quận Gò Vấp,Tp Hồ Chí Minh,2000000000,2 tỷ,49.0,2,2.0,,2.0,1,6.0,1.0,,,,3 giờ trước,1780040862000,2026-05-29 14:47:42,2026-05-29 17:36:07,https://cdn.chotot.com/SHnEgK_IClk0yMJTc3N9wEjsuLad1R3ikeNrwpk2Piw/preset:listing/plain/47831173c4056dd40627d0268da56e01-2985221857246384779.webp
175233222,131692789,"CẦN BÁN CĂN HỘ CAO CẤP PALM HEIGHT – 3PN – 121,5m² – GIÁ TỐT 12,5 TỶ",,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,12500000000,"12,5 tỷ",121.0,3,,,2.0,1,5.0,1.0,,,,3 giờ trước,1780040483000,2026-05-29 14:41:23,2026-05-29 17:36:07,https://cdn.chotot.com/-8Qj5FI0LH0p-86vP0bK0er-dSI-5-sW3eefldpN3H4/preset:listing/plain/7fb8fbcfbecdaf747ead31eba3d4548f-2978736185755472240.webp
176283691,132562350,Không còn căn thứ 2 - Sẵn sổ hồng - Sang tên ngay - An ninh 247,,Xã Phong Phú,Huyện Bình Chánh,Tp Hồ Chí Minh,3100000000,"3,1 tỷ",65.5,2,2.0,,2.0,1,6.0,3.0,8.0,,,3 giờ trước,1780040185000,2026-05-29 14:36:25,2026-05-29 17:36:07,https://cdn.chotot.com/W83R_rrsljr6bjiDufaxqS3NBP8hDnhYl6UmJFajh9I/preset:listing/plain/00259bcb4accd41fabe551ddc326298d-2985563689813717968.webp
176223906,132510724,🔥 𝐀𝐍 𝐆𝐈𝐀 𝐆𝐀𝐑𝐃𝐄𝐍 – 𝟑𝐏𝐍 𝟖𝟑𝐌² – 𝐕𝐈𝐄𝐖 𝐓𝐇𝐎𝐀́𝐍𝐆 𝐆𝐈𝐀́ 𝐓𝐎̂́𝐓,,Phường Tân Sơn Nhì,Quận Tân Phú,Tp Hồ Chí Minh,4750000000,"4,75 tỷ",83.0,3,2.0,,2.0,1,6.0,3.0,3.0,,,3 giờ trước,1780040139000,2026-05-29 14:35:39,2026-05-29 17:36:07,https://cdn.chotot.com/T3nj39FkXXGytDTS4ZPx1O80-SuX8JL803BL_ZqAroQ/preset:listing/plain/02cf0f98000cb1b4a4944c1be2486ac4-2985219556142769566.webp
176409463,132670378,"Bán Căn Hộ Chung Cư Bình Thới, Phường 8, Quận 11 . 63M2  ( 2PN, 1WC)",,Phường 8,Quận 11,Tp Hồ Chí Minh,2500000000,"2,5 tỷ",63.2,2,1.0,,,1,6.0,,,,,3 giờ trước,1780040048000,2026-05-29 14:34:08,2026-05-29 17:36:07,https://cdn.chotot.com/H4vS1TysFmxnkdxCO38gt-vXcnYQcV__UyYkg3e3SnM/preset:listing/plain/4951959e48fa17a831de6a5f48e7a629-2986408453582948989.webp
176318426,132592432,"Căn hộ Hưng Phát Silver Star. Mặt tiền Nguyễn Hữu Thọ - Tầng 3, SHR",,Xã Phước Kiển,Huyện Nhà Bè,Tp Hồ Chí Minh,3200000000,"3,2 tỷ",75.0,3,2.0,,2.0,1,6.0,3.0,1.0,,,3 giờ trước,1780039902000,2026-05-29 14:31:42,2026-05-29 17:36:07,https://cdn.chotot.com/2kqMJzNoEZUTGBLDIAuXicynXmv6SMleHoBH97130Sc/preset:listing/plain/8ce87712874ea320643bed8b3cccd98d-2985825721101284555.webp
174446842,130991731,"BÁN CĂN 2PN FLORA NOVIA, CĂN GÓC 58M2 CÓ SỔ, THIỆN CHÍ 3.18T BAO 5% SỔ",,Phường Linh Tây (Quận Thủ Đức cũ),Thành phố Thủ Đức,Tp Hồ Chí Minh,3180000000,"3,18 tỷ",58.0,2,,,2.0,1,6.0,,,,,3 giờ trước,1780039781000,2026-05-29 14:29:41,2026-05-29 17:36:07,https://cdn.chotot.com/Rq_Uso02vqGILYaiuAA1ykL0YESm2FcMYzQw3DVCxdE/preset:listing/plain/02005cff17cf059c28308f9b110691f5-2973940373637565862.webp
174299581,130865847,"Bán gấp Terra Mia 2PN 68m2 nhà trống chỉ 3,550 tỷ sổ sẵn sang tên ngay",,Xã Bình Hưng,Huyện Bình Chánh,Tp Hồ Chí Minh,3550000000,"3,55 tỷ",68.0,2,2.0,,2.0,1,6.0,3.0,7.0,,,3 giờ trước,1780039680000,2026-05-29 14:28:00,2026-05-29 17:36:07,https://cdn.chotot.com/T29QFkZtwaWLh5Y3sTFiNrcp7ATFX3u0-tUu9XkSZsI/preset:listing/plain/bbabfd53e95d6991e9e3ba0d2c51c550-2972936667728992656.webp
176332352,132604426,"Cắt Lỗ Căn Hộ Mới ,Vị trí Trung Tâm 55m,2PN,shr,full nội thất ,vay 70%",,Phường 1,Quận Gò Vấp,Tp Hồ Chí Minh,2200000000,"2,2 tỷ",55.0,2,2.0,,2.0,1,6.0,1.0,,,,3 giờ trước,1780039665000,2026-05-29 14:27:45,2026-05-29 17:36:07,https://cdn.chotot.com/Kbm9ygUuBbHIWqbdkcv5n3lToWBK5ASVa01pwTY1qTA/preset:listing/plain/f3978039333bfb7358c286dbb9d0e507-2985939632744219836.webp
